"","Date","Time","Temp","Depth","SpCond","BGA","Chla","DOsat","DO","Turbidity"
"2631",2022-05-24,"0:01:39",11.66,9.09,330.11,0.83,1.36,120.76,13.11,-0.35
"2632",2022-05-24,"0:01:39",9.58,10.61,330.54,0.84,0.94,121.4,13.83,-0.39
"2633",2022-05-24,"0:01:39",7.81,12.03,331.98,0.96,0.82,116.58,13.86,-0.3
"2634",2022-05-24,"0:01:39",7.42,13.54,331.63,1.03,0.89,114.51,13.75,-0.35
"2635",2022-05-24,"0:01:39",7.08,15.03,331.93,1.01,0.96,111.9,13.55,-0.41
"2636",2022-05-24,"0:01:39",6.18,16.52,332.59,1.11,1.15,109.74,13.59,-0.32
"2637",2022-05-24,"0:01:39",5.67,18.08,333.96,1.18,1.52,105.77,13.26,-0.38
"2638",2022-05-24,"0:01:39",5.47,19.6,334.06,1.2,1.5,103.67,13.07,-0.43
"2639",2022-05-24,"0:01:39",5.39,21.09,334.76,1.15,1.35,103.32,13.05,-0.38
"2640",2022-05-24,"0:01:39",5.34,22.54,334.15,1.1,1.24,103.13,13.04,-0.41
"2641",2022-05-24,"0:01:39",5.31,24.04,334.95,1.05,0.79,104.15,13.18,-0.36
"2642",2022-05-24,"0:01:39",5.28,25.55,334,1.09,1.08,104.08,13.18,-0.3
"2643",2022-05-24,"0:01:39",5.23,27.06,334.42,1.1,1.19,103.68,13.15,-0.33
"2644",2022-05-24,"0:01:39",5.16,28.55,334.64,1.09,0.95,103.52,13.15,-0.25
"2645",2022-05-24,"0:01:39",5.13,30.04,334.33,1.09,0.92,103.44,13.15,-0.36
"2646",2022-05-24,"0:01:39",5.11,31.55,334.14,1.12,1.52,103.22,13.13,-0.42
"2647",2022-05-24,"0:01:39",5.09,33.04,334.74,1.05,0.88,102.29,13.02,-0.42
"2648",2022-05-24,"0:01:39",5.07,34.53,335.09,1.04,1.28,102.01,12.99,-0.39
"2649",2022-05-24,"0:01:39",5.07,36.1,334.65,1.02,0.71,102.05,13,-0.43
"2650",2022-05-24,"0:01:39",5.06,37.54,334.92,0.99,0.66,102.06,13,-0.47
"2651",2022-05-24,"0:01:39",5.02,39.05,334.69,1.04,0.8,101.9,13,-0.46
"2652",2022-05-24,"0:01:39",4.97,40.56,334.8,1.07,0.99,100.99,12.89,-0.49
"2653",2022-05-24,"0:01:39",4.93,42.04,335.01,1.04,0.73,99.86,12.76,-0.48
"2654",2022-05-24,"0:01:39",4.89,43.55,335.25,1.03,1.1,98.46,12.6,-0.5
"2655",2022-05-24,"0:01:39",4.85,45.07,335.37,0.99,0.54,97.61,12.5,-0.45
"2656",2022-05-24,"0:01:39",4.84,46.47,335.72,0.97,0.29,97.69,12.51,-0.52
"2657",2022-05-24,"12:01:33",14.23,1.08,328.62,0.48,0.62,119.09,12.21,-0.46
"2658",2022-05-24,"12:01:33",14.06,1.53,327.51,0.49,0.48,119.15,12.27,-0.33
"2659",2022-05-24,"12:01:33",13.27,3.07,328.8,0.55,0.66,120.26,12.59,-0.4
"2660",2022-05-24,"12:01:33",13.05,4.54,329.45,0.58,0.69,120.18,12.64,-0.4
"2661",2022-05-24,"12:01:33",12.84,6.02,329.82,0.59,0.76,120.9,12.77,-0.33
"2662",2022-05-24,"12:01:33",12.64,7.52,329.47,0.62,0.81,120.23,12.76,-0.25
"2663",2022-05-24,"12:01:33",12.38,9.02,329.86,0.71,1.12,120.98,12.91,-0.33
"2664",2022-05-24,"12:01:33",10.39,10.53,330.52,0.82,1.16,121.71,13.63,-0.37
"2665",2022-05-24,"12:01:33",8.43,12.04,330.79,0.87,0.55,118.87,13.92,-0.42
"2666",2022-05-24,"12:01:33",7.65,13.53,330.96,0.95,0.59,115.79,13.82,-0.35
"2667",2022-05-24,"12:01:33",6.86,15.03,332.67,0.96,0.63,112.38,13.68,-0.33
"2668",2022-05-24,"12:01:33",6.51,16.54,332.91,1.03,0.96,110.78,13.6,-0.18
"2669",2022-05-24,"12:01:33",6.18,18.04,333.18,1.08,1.18,109.16,13.51,0
"2670",2022-05-24,"12:01:33",5.82,19.53,333.24,1.07,0.89,106.2,13.27,-0.36
"2671",2022-05-24,"12:01:33",5.56,21.05,333.89,1.09,0.97,104.45,13.14,-0.34
"2672",2022-05-24,"12:01:33",5.43,22.57,334.17,1.12,1.57,103.84,13.11,-0.33
"2673",2022-05-24,"12:01:33",5.29,24.09,334.3,1.09,1.14,103.42,13.1,-0.32
"2674",2022-05-24,"12:01:33",5.25,25.58,334.56,1.41,0.78,103.85,13.17,-0.34
"2675",2022-05-24,"12:01:33",5.23,27.11,334.32,1.07,1,103.81,13.17,-0.26
"2676",2022-05-24,"12:01:33",5.17,28.52,334.14,1.03,0.9,103.32,13.12,-0.43
"2677",2022-05-24,"12:01:33",5.15,30.11,334.68,1.01,0.65,103.4,13.14,0.32
"2678",2022-05-24,"12:01:33",5.09,31.58,334.16,1.12,1.22,103.34,13.15,-0.41
"2679",2022-05-24,"12:01:33",5.08,33.06,334.26,1.04,0.73,103.25,13.15,-0.02
"2680",2022-05-24,"12:01:33",5.04,34.56,334.26,1.06,1.34,103.36,13.17,-0.33
"2681",2022-05-24,"12:01:33",5,36.07,334.63,1.19,1.08,103.17,13.17,-0.43
"2682",2022-05-24,"12:01:33",4.97,37.58,334.73,1.01,0.79,102.7,13.11,-0.03
"2683",2022-05-24,"12:01:33",4.93,39.1,335,0.99,0.53,101.77,13.01,-0.19
"2684",2022-05-24,"12:01:33",4.92,40.59,334.63,0.98,0.6,101.02,12.92,-0.46
"2685",2022-05-24,"12:01:33",4.9,42.08,335.01,1.01,0.58,99.94,12.78,-0.47
"2686",2022-05-24,"12:01:33",4.86,43.53,335.46,0.97,0.47,98.61,12.63,-0.46
"2687",2022-05-24,"12:01:33",4.85,45.1,334.89,0.97,0.32,98.18,12.58,-0.49
"2688",2022-05-24,"12:01:33",4.85,46.45,334.91,0.98,0.25,98.03,12.56,-0.55
"2689",2022-05-25,"0:01:38",15.32,1.06,329.36,0.49,1.41,119.05,11.91,-0.48
"2690",2022-05-25,"0:01:38",15.03,1.53,329.41,0.51,1.36,119.59,12.04,-0.46
"2691",2022-05-25,"0:01:38",13.27,3.11,329.64,0.61,1.35,121.54,12.72,-0.39
"2692",2022-05-25,"0:01:38",13.01,4.6,329.42,0.62,1.34,121.02,12.74,-0.36
"2693",2022-05-25,"0:01:38",12.82,6.08,330.01,0.67,1.3,119.76,12.66,-0.32
"2694",2022-05-25,"0:01:38",12.53,7.55,329.94,0.73,1.39,120.47,12.82,-0.3
"2695",2022-05-25,"0:01:38",10.92,9.06,330.07,0.85,1.27,121.12,13.4,-0.31
"2696",2022-05-25,"0:01:38",8.73,10.57,331.17,0.89,0.83,119.07,13.84,-0.41
"2697",2022-05-25,"0:01:38",8.49,12.02,331.63,0.86,0.71,118.13,13.81,-0.44
"2698",2022-05-25,"0:01:38",8.14,13.59,331.68,0.91,0.73,117.04,13.8,-0.38
"2699",2022-05-25,"0:01:38",7.79,15.03,332.17,0.97,0.9,115.82,13.78,-0.37
"2700",2022-05-25,"0:01:38",7.02,16.58,332.54,1.04,0.92,113.24,13.73,-0.32
"2701",2022-05-25,"0:01:38",6.38,18.1,333.3,1.07,0.93,109.47,13.48,-0.24
"2702",2022-05-25,"0:01:38",6.18,19.59,333.81,1.07,0.99,107.99,13.37,-0.29
"2703",2022-05-25,"0:01:38",5.97,21.04,333.76,1.12,1.09,107.39,13.37,-0.21
"2704",2022-05-25,"0:01:38",5.74,22.54,333.75,1.15,1.25,106.01,13.27,-0.35
"2705",2022-05-25,"0:01:38",5.61,24.06,334.39,1.11,1.26,104.42,13.12,-0.31
"2706",2022-05-25,"0:01:38",5.48,25.54,334.76,1.12,1.13,103.18,13,-0.38
"2707",2022-05-25,"0:01:38",5.41,27.05,334.57,1.06,0.93,102.55,12.95,-0.41
"2708",2022-05-25,"0:01:38",5.34,28.57,334.4,1.09,0.82,103.2,13.05,-0.35
"2709",2022-05-25,"0:01:38",5.27,30.04,334.3,1.09,1.26,103.85,13.16,-0.36
"2710",2022-05-25,"0:01:38",5.19,31.56,335.03,1.05,1,103.47,13.14,-0.28
"2711",2022-05-25,"0:01:38",5.1,33.04,334.55,1.05,0.8,103.24,13.14,-0.37
"2712",2022-05-25,"0:01:38",5.08,34.53,334.57,1.03,0.84,103,13.11,-0.3
"2713",2022-05-25,"0:01:38",5.05,36.05,334.19,1.03,0.77,102.43,13.05,-0.34
"2714",2022-05-25,"0:01:38",5.02,37.54,334.24,1.12,0.89,102.18,13.03,-0.43
"2715",2022-05-25,"0:01:38",4.95,39.04,334.67,0.99,0.71,101.27,12.94,-0.42
"2716",2022-05-25,"0:01:38",4.93,40.53,334.92,0.99,0.65,100.9,12.9,-0.42
"2717",2022-05-25,"0:01:38",4.92,42.04,334.91,0.98,0.57,100.48,12.85,-0.45
"2718",2022-05-25,"0:01:38",4.86,43.54,335.1,0.97,0.37,98.47,12.61,-0.46
"2719",2022-05-25,"0:01:38",4.82,45.06,335.55,1,0.78,97.1,12.45,-0.48
"2720",2022-05-25,"0:01:38",4.81,46.47,335.34,0.97,0.33,96.52,12.38,-0.52
"2721",2022-05-25,"12:01:33",15.37,1.05,330.36,0.46,0.97,120,11.99,-0.41
"2722",2022-05-25,"12:01:33",15.19,1.53,329.68,0.46,1.03,119.85,12.03,-0.45
"2723",2022-05-25,"12:01:33",14.56,3.07,329.46,0.52,1.02,120.04,12.21,-0.46
"2724",2022-05-25,"12:01:33",14.01,4.54,328.74,0.53,0.99,120.38,12.41,-0.31
"2725",2022-05-25,"12:01:33",13.58,6.03,328.98,0.65,1.26,120.8,12.55,-0.4
"2726",2022-05-25,"12:01:33",12.41,7.51,329.72,0.71,0.99,120.75,12.88,-0.37
"2727",2022-05-25,"12:01:33",9.62,9.02,330.66,0.83,0.87,120.04,13.66,-0.47
"2728",2022-05-25,"12:01:33",9.12,10.5,331.06,0.89,0.77,118.99,13.71,-0.43
"2729",2022-05-25,"12:01:33",7.18,12.06,332.97,0.94,0.57,115.17,13.91,-0.45
"2730",2022-05-25,"12:01:33",6.73,13.55,331.54,1.02,0.68,111.52,13.61,-0.38
"2731",2022-05-25,"12:01:33",6.35,15.06,333.25,0.99,0.71,108.88,13.42,-0.42
"2732",2022-05-25,"12:01:33",6.25,16.53,331.98,1.05,1.05,108.03,13.35,-0.34
"2733",2022-05-25,"12:01:33",5.83,18.03,334.08,1.05,1.05,107.03,13.37,-0.35
"2734",2022-05-25,"12:01:33",5.76,19.52,333.45,1.06,1.02,106.07,13.27,-0.33
"2735",2022-05-25,"12:01:33",5.64,21.05,333.9,1.06,0.96,105.25,13.21,-0.33
"2736",2022-05-25,"12:01:33",5.51,22.54,334.09,1.17,1.15,104.39,13.15,-0.34
"2737",2022-05-25,"12:01:33",5.42,24.05,334.32,1.12,1.28,104.26,13.16,-0.37
"2738",2022-05-25,"12:01:33",5.37,25.57,334.29,1.09,1.33,104.04,13.15,-0.32
"2739",2022-05-25,"12:01:33",5.31,27.02,334.39,1.07,1.13,103.43,13.09,-0.39
"2740",2022-05-25,"12:01:33",5.24,28.53,334.39,1.08,1.04,103.3,13.1,-0.35
"2741",2022-05-25,"12:01:33",5.2,30.1,334.48,1.06,1.06,103.06,13.08,-0.27
"2742",2022-05-25,"12:01:33",5.17,31.58,334.35,1.03,0.65,103.32,13.12,-0.41
"2743",2022-05-25,"12:01:33",5.13,33.03,334.66,1.13,0.95,103.26,13.13,-0.39
"2744",2022-05-25,"12:01:33",5.08,34.57,334.74,1.07,0.95,102.72,13.08,-0.36
"2745",2022-05-25,"12:01:33",5.03,36.04,334.63,1.09,1.02,102.4,13.06,-0.17
"2746",2022-05-25,"12:01:33",4.98,37.55,334.84,1.3,0.58,101.85,13,-0.45
"2747",2022-05-25,"12:01:33",4.95,39.02,335.09,1.04,1.26,100.91,12.89,-0.45
"2748",2022-05-25,"12:01:33",4.88,40.6,334.91,1.04,1.05,100.07,12.81,-0.4
"2749",2022-05-25,"12:01:33",4.86,42.05,335.17,1.01,0.54,99.11,12.7,-0.48
"2750",2022-05-25,"12:01:33",4.82,43.56,335.3,1.01,0.57,98.3,12.6,-0.46
"2751",2022-05-25,"12:01:33",4.81,45.02,335.35,0.95,0.34,96.82,12.42,-0.47
"2752",2022-05-25,"12:01:33",4.81,46.43,335.52,0.94,0.3,96.89,12.42,-0.56
"2753",2022-05-26,"0:01:35",15.2,1.03,331.44,0.45,1.5,119.33,11.97,-0.29
"2754",2022-05-26,"0:01:35",15.01,1.64,330.58,0.49,1.53,119.22,12.01,-0.39
"2755",2022-05-26,"0:01:35",14.94,2.99,330.24,0.49,1.57,119.93,12.08,-0.33
"2756",2022-05-26,"0:01:35",14.58,4.6,330.48,0.51,1.47,120.48,12.24,-0.35
"2757",2022-05-26,"0:01:35",13.9,5.96,329.85,0.6,1.55,120.67,12.45,-0.41
"2758",2022-05-26,"0:01:35",13.11,7.57,330.17,0.71,1.5,121.22,12.73,-0.4
"2759",2022-05-26,"0:01:35",10.39,8.98,330.16,0.89,1.51,121.4,13.58,-0.4
"2760",2022-05-26,"0:01:35",8.41,10.53,331.24,0.92,0.82,117.81,13.79,-0.35
"2761",2022-05-26,"0:01:35",7.69,12.1,332.06,0.99,0.75,116.65,13.91,-0.38
"2762",2022-05-26,"0:01:35",6.88,13.54,332.95,1,0.74,111.54,13.56,-0.37
"2763",2022-05-26,"0:01:35",6.6,15.04,333.29,1.04,0.83,111.04,13.6,-0.4
"2764",2022-05-26,"0:01:35",6.38,16.53,333.5,1.09,0.97,109.48,13.49,-0.37
"2765",2022-05-26,"0:01:35",5.8,18.12,334.28,1.06,0.93,106.67,13.33,-0.31
"2766",2022-05-26,"0:01:35",5.55,19.57,334.55,1.08,1.01,104.16,13.11,-0.36
"2767",2022-05-26,"0:01:35",5.47,21.07,333.85,1.11,1.14,103.66,13.07,-0.32
"2768",2022-05-26,"0:01:35",5.35,22.55,334.35,1.09,1.11,103.55,13.09,-0.35
"2769",2022-05-26,"0:01:35",5.3,24.03,334.11,1.08,1.02,103.29,13.08,-0.27
"2770",2022-05-26,"0:01:35",5.25,25.51,334.44,1.09,1.07,103.11,13.07,-0.3
"2771",2022-05-26,"0:01:35",5.2,27.05,334.51,1.05,1.1,102.75,13.04,-0.33
"2772",2022-05-26,"0:01:35",5.18,28.56,334.48,1.06,1.06,102.88,13.07,-0.35
"2773",2022-05-26,"0:01:35",5.08,30.11,334.82,1.05,0.82,102.2,13.01,-0.38
"2774",2022-05-26,"0:01:35",5.04,31.55,335.14,1.06,0.82,102.21,13.03,-0.4
"2775",2022-05-26,"0:01:35",5.01,33.03,335.42,1.01,0.79,103,13.14,-0.38
"2776",2022-05-26,"0:01:35",5,34.56,334.31,0.99,0.61,101.86,12.99,-0.47
"2777",2022-05-26,"0:01:35",4.99,36.02,334.84,1,0.54,101.95,13.01,-0.49
"2778",2022-05-26,"0:01:35",4.99,37.63,334.73,0.99,0.75,101.9,13,-0.44
"2779",2022-05-26,"0:01:35",4.99,39.1,334.97,0.99,0.57,101.86,13,-0.4
"2780",2022-05-26,"0:01:35",4.97,40.55,334.08,1.01,0.67,102.18,13.05,-0.43
"2781",2022-05-26,"0:01:35",4.91,42.06,335.29,0.97,0.46,100.65,12.87,-0.43
"2782",2022-05-26,"0:01:35",4.85,43.56,335.39,0.97,0.5,98.98,12.68,-0.43
"2783",2022-05-26,"0:01:35",4.8,45.17,336.03,0.98,0.44,96.08,12.32,-0.48
"2784",2022-05-26,"0:01:35",4.81,46.41,335.77,0.98,0.36,96.04,12.32,-0.47
"2785",2022-05-26,"12:01:36",11.27,1,331.44,0.62,0.37,115.65,12.63,-0.24
"2786",2022-05-26,"12:01:36",11.35,1.53,331.64,0.64,0.36,115.56,12.63,-0.32
"2787",2022-05-26,"12:01:36",11.05,3.08,331.2,0.65,0.49,115.13,12.66,-0.31
"2788",2022-05-26,"12:01:36",10.96,4.64,331.37,0.68,0.68,115.08,12.69,-0.31
"2789",2022-05-26,"12:01:36",10.92,6.01,331.11,0.68,0.81,115.03,12.69,-0.3
"2790",2022-05-26,"12:01:36",10.99,7.75,331.32,0.7,1.01,115.18,12.7,-0.29
"2791",2022-05-26,"12:01:36",11.01,9.1,331.12,0.71,1.01,115.54,12.74,-0.34
"2792",2022-05-26,"12:01:36",10.61,10.37,330.93,0.75,1.06,114.92,12.81,-0.36
"2793",2022-05-26,"12:01:36",10.31,12.13,331.49,0.77,1.07,114.24,12.79,-0.35
"2794",2022-05-26,"12:01:36",10.04,13.51,331.3,0.78,1.03,113.71,12.8,-0.34
"2795",2022-05-26,"12:01:36",9.88,15.07,332,0.77,1.04,113.17,12.8,-0.32
"2796",2022-05-26,"12:01:36",9.55,16.5,331.43,0.82,1.02,112.92,12.87,-0.35
"2797",2022-05-26,"12:01:36",8.81,17.99,331.78,0.87,1.03,111.53,12.94,-0.34
"2798",2022-05-26,"12:01:36",8.22,19.59,332.39,0.91,0.99,110.79,13.04,-0.34
"2799",2022-05-26,"12:01:36",7.36,21.12,333.19,0.97,0.93,109.89,13.22,-0.35
"2800",2022-05-26,"12:01:36",6.32,22.43,333.66,1,0.88,106.82,13.18,-0.38
"2801",2022-05-26,"12:01:36",5.89,24.08,334,1.04,0.86,104.83,13.07,-0.39
"2802",2022-05-26,"12:01:36",5.49,25.56,334.32,1.03,0.8,102.35,12.89,-0.47
"2803",2022-05-26,"12:01:36",5.33,27.09,334.43,1.02,0.9,102.57,12.97,-0.36
"2804",2022-05-26,"12:01:36",5.24,28.48,334.53,1.06,0.98,101.92,12.92,-0.35
"2805",2022-05-26,"12:01:36",5.17,30.02,334.86,1.01,0.8,101.89,12.94,-0.39
"2806",2022-05-26,"12:01:36",5.13,31.56,334.49,1.04,0.92,101.87,12.96,-0.43
"2807",2022-05-26,"12:01:36",5.1,33.04,334.59,1.02,0.9,102.3,13.02,-0.36
"2808",2022-05-26,"12:01:36",5.06,34.4,334.82,1.03,0.71,102.45,13.05,-0.43
"2809",2022-05-26,"12:01:36",5.04,36.05,334.85,1.05,0.68,102,13,-0.42
"2810",2022-05-26,"12:01:36",5.01,37.6,334.98,1.03,0.83,102.58,13.08,-0.42
"2811",2022-05-26,"12:01:36",4.93,39.11,335.17,0.99,0.48,100.03,12.79,-0.42
"2812",2022-05-26,"12:01:36",4.89,40.55,335.49,0.98,0.57,98.78,12.64,-0.47
"2813",2022-05-26,"12:01:36",4.87,42.13,335.65,0.96,0.39,97.94,12.54,-0.45
"2814",2022-05-26,"12:01:36",4.87,43.57,335.57,0.98,0.36,97.72,12.51,-0.51
"2815",2022-05-26,"12:01:36",4.86,45,335.36,1,0.39,97.43,12.48,-0.5
"2816",2022-05-26,"12:01:36",4.86,46.43,335.51,1,0.48,97.22,12.45,-0.5
"2817",2022-05-27,"0:01:33",13.36,1.05,330.36,0.58,1.35,114.21,11.92,-0.38
"2818",2022-05-27,"0:01:33",13.37,1.5,330.06,0.57,1.26,114.18,11.92,-0.38
"2819",2022-05-27,"0:01:33",13.29,3.07,331,0.58,1.29,114.08,11.92,-0.36
"2820",2022-05-27,"0:01:33",13.08,4.55,330.35,0.6,1.25,114.69,12.06,-0.36
"2821",2022-05-27,"0:01:33",12.55,6.07,330.07,0.63,1.12,114.49,12.19,-0.28
"2822",2022-05-27,"0:01:33",12.27,7.61,331.01,0.63,1.12,114.74,12.28,-0.27
"2823",2022-05-27,"0:01:33",12.06,8.98,330.43,0.7,1.17,115.07,12.37,-0.18
"2824",2022-05-27,"0:01:33",11.13,10.51,331.14,0.76,1.14,114.62,12.59,-0.21
"2825",2022-05-27,"0:01:33",9.69,12.13,331.61,0.8,1.06,114.01,12.95,-0.35
"2826",2022-05-27,"0:01:33",9.53,13.59,331.87,0.79,0.96,114.48,13.05,-0.31
"2827",2022-05-27,"0:01:33",9.47,15.02,331.62,0.83,1.02,114.52,13.08,-0.39
"2828",2022-05-27,"0:01:33",8.93,16.58,332.18,0.86,0.86,114.53,13.25,-0.38
"2829",2022-05-27,"0:01:33",8.82,18.1,331.74,0.82,0.84,114.34,13.26,-0.41
"2830",2022-05-27,"0:01:33",8.74,19.47,332.3,0.85,0.78,113.97,13.24,-0.36
"2831",2022-05-27,"0:01:33",8.27,21.05,332.25,0.88,0.85,113.05,13.29,-0.38
"2832",2022-05-27,"0:01:33",7.97,22.6,332.47,0.92,0.86,111.75,13.23,-0.39
"2833",2022-05-27,"0:01:33",7.7,24.03,333,0.97,0.89,110.12,13.13,-0.39
"2834",2022-05-27,"0:01:33",6.92,25.6,333.52,0.98,0.93,106.66,12.96,-0.4
"2835",2022-05-27,"0:01:33",5.95,27.09,334.06,1,0.83,104.58,13.02,-0.42
"2836",2022-05-27,"0:01:33",5.53,28.6,334.35,1.05,0.83,103.26,13,-0.39
"2837",2022-05-27,"0:01:33",5.4,30.06,334.66,1.05,0.76,102.71,12.97,-0.4
"2838",2022-05-27,"0:01:33",5.31,31.59,334.86,1.06,0.86,101.96,12.91,-0.34
"2839",2022-05-27,"0:01:33",5.22,33.08,334.53,1.01,0.77,102.06,12.95,-0.44
"2840",2022-05-27,"0:01:33",5.18,34.5,335.01,1.05,0.93,102.45,13.01,-0.42
"2841",2022-05-27,"0:01:33",5.16,36.05,334.59,1.06,0.78,101.83,12.94,-0.41
"2842",2022-05-27,"0:01:33",5.14,37.61,334.91,1.05,0.91,101.17,12.86,-0.42
"2843",2022-05-27,"0:01:33",5.1,39.07,334.86,1.02,0.66,101.79,12.95,-0.44
"2844",2022-05-27,"0:01:33",5.03,40.57,335.13,0.99,0.63,102.18,13.03,-0.38
"2845",2022-05-27,"0:01:33",4.9,42,335.32,0.97,0.37,97.32,12.45,-0.44
"2846",2022-05-27,"0:01:33",4.88,43.52,335.87,0.95,0.3,96.69,12.37,-0.51
"2847",2022-05-27,"0:01:33",4.87,45.08,335.48,0.96,0.29,96.33,12.33,-0.54
"2848",2022-05-27,"0:01:33",4.86,46.36,335.36,0.96,0.27,95.94,12.28,-0.51
"2849",2022-05-27,"12:01:34",14.15,1.02,329.96,0.54,1.32,114.54,11.75,-0.44
"2850",2022-05-27,"12:01:34",14.12,1.56,330.22,0.57,1.66,114.83,11.79,-0.44
"2851",2022-05-27,"12:01:34",14.07,3.06,330.53,0.59,1.73,114.65,11.79,-0.43
"2852",2022-05-27,"12:01:34",13.67,4.57,330.32,0.65,1.68,114.2,11.84,-0.43
"2853",2022-05-27,"12:01:34",13.14,5.93,330.46,0.64,1.47,113.53,11.91,-0.38
"2854",2022-05-27,"12:01:34",11.77,7.54,331.39,0.75,1.43,114.57,12.39,-0.34
"2855",2022-05-27,"12:01:34",9.99,9.07,331.65,0.78,1.11,114.58,12.92,-0.41
"2856",2022-05-27,"12:01:34",9.53,10.5,331.61,0.82,1.05,114.14,13.02,-0.41
"2857",2022-05-27,"12:01:34",9.25,12.13,331.44,0.82,1.04,114,13.09,-0.39
"2858",2022-05-27,"12:01:34",8.89,13.56,332.14,0.85,0.91,113.85,13.18,-0.43
"2859",2022-05-27,"12:01:34",8.49,15.02,331.88,0.86,0.82,112.86,13.2,-0.31
"2860",2022-05-27,"12:01:34",8.26,16.52,332.33,0.89,0.9,112.68,13.24,-0.44
"2861",2022-05-27,"12:01:34",8.03,18.08,332.02,0.9,0.86,111.91,13.23,-0.3
"2862",2022-05-27,"12:01:34",7.82,19.61,332.48,0.94,0.79,111.11,13.21,-0.38
"2863",2022-05-27,"12:01:34",6.73,21.07,333.6,0.95,0.75,107.27,13.1,-0.36
"2864",2022-05-27,"12:01:34",6.23,22.53,333.64,1,0.78,104.94,12.97,-0.42
"2865",2022-05-27,"12:01:34",5.73,24.08,334.09,1.04,0.74,102.88,12.88,-0.4
"2866",2022-05-27,"12:01:34",5.38,25.5,334.48,1.02,0.72,102.55,12.95,-0.37
"2867",2022-05-27,"12:01:34",5.35,27.05,334.53,1.04,0.74,102.03,12.9,-0.44
"2868",2022-05-27,"12:01:34",5.28,28.54,334.8,1.06,0.83,101.35,12.84,-0.41
"2869",2022-05-27,"12:01:34",5.21,30.1,334.22,0.99,0.68,102.1,12.96,-0.44
"2870",2022-05-27,"12:01:34",5.12,31.59,334.62,1.04,0.73,102.16,12.99,-0.35
"2871",2022-05-27,"12:01:34",5.08,33.06,334.88,1,0.67,102.16,13.01,-0.4
"2872",2022-05-27,"12:01:34",5.05,34.55,334.9,1,0.53,101.89,12.98,-0.43
"2873",2022-05-27,"12:01:34",5.02,35.94,335.04,1.01,0.45,101.06,12.89,-0.49
"2874",2022-05-27,"12:01:34",4.95,37.5,335.27,1.01,0.52,100.7,12.86,-0.47
"2875",2022-05-27,"12:01:34",4.87,39,335.59,0.99,0.43,98.78,12.65,-0.37
"2876",2022-05-27,"12:01:34",4.84,40.51,335.32,0.96,0.35,97.78,12.53,-0.49
"2877",2022-05-27,"12:01:34",4.83,42.05,335.55,0.96,0.28,97.56,12.5,-0.49
"2878",2022-05-27,"12:01:34",4.82,43.56,335.5,0.95,0.29,96.81,12.41,-0.43
"2879",2022-05-27,"12:01:34",4.82,45,335.51,0.94,0.27,96.73,12.4,-0.54
"2880",2022-05-27,"12:01:34",4.82,46.44,335.28,0.94,0.33,96.63,12.39,-0.47
"2881",2022-05-28,"0:01:35",14.92,1.05,329.32,0.54,2.29,113.47,11.45,-0.4
"2882",2022-05-28,"0:01:35",14.78,1.52,329.55,0.57,2.2,113.67,11.5,-0.34
"2883",2022-05-28,"0:01:35",14.34,3.1,330.24,0.56,1.8,113.39,11.59,-0.37
"2884",2022-05-28,"0:01:35",13.77,4.52,330.46,0.72,1.85,114.33,11.83,-0.38
"2885",2022-05-28,"0:01:35",10.85,6.08,332.97,0.76,1.24,113.78,12.52,-0.37
"2886",2022-05-28,"0:01:35",9.61,7.59,331.96,0.85,1.18,114.07,12.98,-0.41
"2887",2022-05-28,"0:01:35",8.81,9.1,332.34,0.89,0.85,113.46,13.17,-0.39
"2888",2022-05-28,"0:01:35",8.18,10.58,332.47,0.96,0.89,112.23,13.22,-0.39
"2889",2022-05-28,"0:01:35",7.41,12.08,332.6,0.99,0.84,109.82,13.18,-0.42
"2890",2022-05-28,"0:01:35",7.25,13.59,333.04,1,0.83,109.35,13.17,-0.33
"2891",2022-05-28,"0:01:35",7.07,15.02,332.65,1,0.76,108.85,13.18,-0.38
"2892",2022-05-28,"0:01:35",6.58,16.61,333.51,0.98,0.7,107.3,13.15,-0.4
"2893",2022-05-28,"0:01:35",6.27,18.09,333.63,1.03,0.74,106.31,13.13,-0.42
"2894",2022-05-28,"0:01:35",6.17,19.52,333.65,1.04,0.77,106.05,13.13,-0.38
"2895",2022-05-28,"0:01:35",5.98,21.04,333.92,1.03,0.75,105.38,13.11,-0.36
"2896",2022-05-28,"0:01:35",5.8,22.54,334.76,1.06,0.8,104.36,13.05,-0.4
"2897",2022-05-28,"0:01:35",5.64,24.04,334.32,1.05,0.91,103.86,13.04,-0.39
"2898",2022-05-28,"0:01:35",5.3,25.55,334.07,1.06,0.75,103.19,13.06,-0.33
"2899",2022-05-28,"0:01:35",5.23,27.05,334.76,1.05,0.96,102.85,13.04,-0.34
"2900",2022-05-28,"0:01:35",5.19,28.53,334.81,1.06,0.78,102.44,13.01,-0.19
"2901",2022-05-28,"0:01:35",5.09,30.04,334.64,1.02,0.6,102.37,13.03,-0.34
"2902",2022-05-28,"0:01:35",5.07,31.54,334.71,1.06,0.83,102.55,13.06,-0.43
"2903",2022-05-28,"0:01:35",5.03,33.05,335.14,1.02,0.75,102.37,13.05,-0.39
"2904",2022-05-28,"0:01:35",5,34.59,335.09,1.05,0.67,102.26,13.05,-0.42
"2905",2022-05-28,"0:01:35",4.98,36.11,335.17,1.02,0.76,101.68,12.98,-0.43
