"TOA5","OwascoInternetMet","CR1000","60228","CR1000.Std.26","CPU:Owasco_MET.cr1","333","TRB_Avg"
"TIMESTAMP","RECORD","AirTempC_Avg","RHumidity_Avg","P_mb_Avg","SolarRad_Avg","Precip_mm_Max","Precip_mm_TMx"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Max","TMx"
"2020-05-27 09:05:30",53768,20.17,80,995.3569,496.8,0,"2020-05-27 09:00:30"
"2020-05-27 09:35:30",53769,21.09,76.55,995.0192,599.4,0,"2020-05-27 09:30:30"
"2020-05-27 10:05:30",53770,19.59,79.47,994.8925,614.4,0,"2020-05-27 10:00:30"
"2020-05-27 10:35:30",53771,22.16,71.06,994.8044,755.9,0,"2020-05-27 10:30:30"
"2020-05-27 11:05:30",53772,22.92,68.3,994.9162,783.5,0,"2020-05-27 11:00:30"
"2020-05-27 11:35:30",53773,22.72,69.56,994.7928,748.8,0,"2020-05-27 11:30:30"
"2020-05-27 12:05:30",53774,23.86,65.74,994.4872,674.6,0,"2020-05-27 12:00:30"
"2020-05-27 12:35:30",53775,25.67,59.61,994.2953,878,0,"2020-05-27 12:30:30"
"2020-05-27 13:05:30",53776,25.1,61.33,994.1304,878,0,"2020-05-27 13:00:30"
"2020-05-27 13:35:30",53777,25.26,59.05,994.0325,630.8,0,"2020-05-27 13:30:30"
"2020-05-27 14:05:30",53778,25.68,55.69,993.9162,835,0,"2020-05-27 14:00:30"
"2020-05-27 14:35:30",53779,25.43,57.92,993.6926,475.8,0,"2020-05-27 14:30:30"
"2020-05-27 15:05:30",53780,23.31,62.62,993.3713,381.1,0,"2020-05-27 15:00:30"
"2020-05-27 15:35:30",53781,23.25,61.16,993.1989,410.7,0,"2020-05-27 15:30:30"
"2020-05-27 16:05:30",53782,24.35,57.3,993.0176,530.9,0,"2020-05-27 16:00:30"
"2020-05-27 16:35:30",53783,22.9,61.29,992.8254,385.5,0,"2020-05-27 16:30:30"
"2020-05-27 17:05:30",53784,23.59,60.88,992.8531,363.1,0,"2020-05-27 17:00:30"
"2020-05-27 17:35:30",53785,24.18,57.93,992.6995,439.1,0,"2020-05-27 17:30:30"
"2020-05-27 18:05:30",53786,24.73,55.98,992.5718,240.4,0,"2020-05-27 18:00:30"
"2020-05-27 18:35:30",53787,24.29,53.81,992.641,220.2,0,"2020-05-27 18:30:30"
"2020-05-27 19:05:30",53788,23.91,51.17,992.8591,173,0,"2020-05-27 19:00:30"
"2020-05-27 19:35:30",53789,23.33,57.36,992.9738,116,0,"2020-05-27 19:30:30"
"2020-05-27 20:05:30",53790,21.88,61.95,993.0354,64.64,0,"2020-05-27 20:00:30"
"2020-05-27 20:35:30",53791,19.71,71.52,993.1866,7.502,0,"2020-05-27 20:30:30"
"2020-05-27 21:05:30",53792,19.77,74.49,993.4426,0.233,0,"2020-05-27 21:00:30"
"2020-05-27 21:35:30",53793,18.93,78.36,993.61,0,0,"2020-05-27 21:30:30"
"2020-05-27 22:05:30",53794,19.27,75.84,993.6638,0,0,"2020-05-27 22:00:30"
"2020-05-27 22:35:30",53795,17.55,83,993.8158,0,0,"2020-05-27 22:30:30"
"2020-05-27 23:05:30",53796,18.36,82.8,993.986,0,0,"2020-05-27 23:00:30"
"2020-05-27 23:35:30",53797,20.57,75.28,993.9947,0,0,"2020-05-27 23:30:30"
"2020-05-28 00:05:30",53798,17.45,87.6,993.9541,0,0,"2020-05-28 00:00:30"
"2020-05-28 00:35:30",53799,17.91,88.9,993.8448,0,0,"2020-05-28 00:30:30"
"2020-05-28 01:05:30",53800,18.46,85.6,993.7722,0,0,"2020-05-28 01:00:30"
"2020-05-28 01:35:30",53801,17.64,87.7,993.6336,0,0,"2020-05-28 01:30:30"
"2020-05-28 02:05:30",53802,16.94,89.6,993.4739,0.001,0,"2020-05-28 02:00:30"
"2020-05-28 02:35:30",53803,17.6,88.1,993.4106,0,0,"2020-05-28 02:30:30"
"2020-05-28 03:05:30",53804,18.02,86.1,993.3946,0,0,"2020-05-28 03:00:30"
"2020-05-28 03:35:30",53805,17.56,87.8,993.218,0.001,0,"2020-05-28 03:30:30"
"2020-05-28 04:05:30",53806,17.37,88.5,993.1964,0,0,"2020-05-28 04:00:30"
"2020-05-28 04:35:30",53807,17.78,87.6,993.1691,0,0,"2020-05-28 04:30:30"
"2020-05-28 05:05:30",53808,17.35,89,993.1336,0.04,0,"2020-05-28 05:00:30"
"2020-05-28 05:35:30",53809,17.22,89,993.0905,2.556,0,"2020-05-28 05:30:30"
"2020-05-28 06:05:30",53810,17.32,89.4,993.0402,10.91,0,"2020-05-28 06:00:30"
"2020-05-28 06:35:30",53811,18.03,86.8,993.0803,48.47,0,"2020-05-28 06:30:30"
"2020-05-28 07:05:30",53812,17.89,87.3,993.134,87.4,0,"2020-05-28 07:00:30"
"2020-05-28 07:35:30",53813,18.91,83.2,993.0951,150.7,0,"2020-05-28 07:30:30"
"2020-05-28 08:05:30",53814,18.54,83.7,993.1393,182.8,0,"2020-05-28 08:00:30"
"2020-05-28 08:35:30",53815,19.43,82,993.0033,230.8,0,"2020-05-28 08:30:30"
"2020-05-28 09:05:30",53816,19.26,82.7,992.8042,252.9,0,"2020-05-28 09:00:30"
"2020-05-28 09:35:30",53817,19.39,82.9,992.4138,407.5,0,"2020-05-28 09:30:30"
"2020-05-28 10:05:30",53818,19.72,81.4,992.1546,426.3,0,"2020-05-28 10:00:30"
"2020-05-28 10:35:30",53819,20.63,78.17,992.0242,356.6,0,"2020-05-28 10:30:30"
"2020-05-28 11:05:30",53820,20.01,79.42,991.7654,489,0,"2020-05-28 11:00:30"
"2020-05-28 11:35:30",53821,22.55,73.86,991.5616,288.3,0,"2020-05-28 11:30:30"
"2020-05-28 12:05:30",53822,21.12,80.6,991.3226,259.6,0,"2020-05-28 12:00:30"
"2020-05-28 12:35:30",53823,21.34,79.35,990.9554,371.7,0,"2020-05-28 12:30:30"
"2020-05-28 13:05:30",53824,20.84,80.8,990.7564,296.6,0,"2020-05-28 13:00:30"
"2020-05-28 13:35:30",53825,21.04,77.59,989.9676,370.3,0,"2020-05-28 13:30:30"
"2020-05-28 14:05:30",53826,21.63,77.24,989.3908,502.1,0,"2020-05-28 14:00:30"
"2020-05-28 14:35:30",53827,21.11,81,989.15,178.1,0,"2020-05-28 14:30:30"
"2020-05-28 15:05:30",53828,23.67,72.49,988.5667,602.6,0,"2020-05-28 15:00:30"
"2020-05-28 15:35:30",53829,21.59,79.03,988.3464,360.9,0,"2020-05-28 15:30:30"
"2020-05-28 16:05:30",53830,21.55,79.17,987.7533,345.9,0,"2020-05-28 16:00:30"
"2020-05-28 16:35:30",53831,22.18,78.83,987.4455,479,0,"2020-05-28 16:30:30"
"2020-05-28 17:05:30",53832,20.43,91.2,987.5754,354.8,0,"2020-05-28 17:00:30"
"2020-05-28 17:35:30",53833,21.16,89.3,987.1473,410.4,0,"2020-05-28 17:30:30"
"2020-05-28 18:05:30",53834,21.25,88.9,986.7095,391,0,"2020-05-28 18:00:30"
"2020-05-28 18:35:30",53835,20.72,85.8,986.4449,279.9,0,"2020-05-28 18:30:30"
"2020-05-28 19:05:30",53836,20.54,86.5,986.6339,85.4,0,"2020-05-28 19:00:30"
"2020-05-28 19:35:30",53837,22.9,80.5,986.9429,116.7,0,"2020-05-28 19:30:30"
"2020-05-28 20:05:30",53838,20.14,88.1,987.1523,38.16,0,"2020-05-28 20:00:30"
"2020-05-28 20:35:30",53839,21.49,85.9,987.3986,9.18,0,"2020-05-28 20:30:30"
"2020-05-28 21:05:30",53840,21.65,86.6,987.7697,0.246,0,"2020-05-28 21:00:30"
"2020-05-28 21:35:30",53841,20.75,88.6,987.8689,0.001,0,"2020-05-28 21:30:30"
"2020-05-28 22:05:30",53842,19,96.5,988.0415,0,0,"2020-05-28 22:00:30"
"2020-05-28 22:35:30",53843,18.32,99.5,987.9916,0,0,"2020-05-28 22:30:30"
"2020-05-28 23:05:30",53844,18.57,100,987.8092,0,0,"2020-05-28 23:00:30"
"2020-05-28 23:35:30",53845,18.7,100,988.1432,0.002,0,"2020-05-28 23:30:30"
"2020-05-29 00:05:30",53846,17.9,100,988.3116,0,0,"2020-05-29 00:00:30"
"2020-05-29 00:35:30",53847,19.61,100,987.9998,0,0,"2020-05-29 00:30:30"
"2020-05-29 01:05:30",53848,18.87,100,987.8644,0,0,"2020-05-29 01:00:30"
"2020-05-29 01:35:30",53849,18.67,100,987.8309,0,0,"2020-05-29 01:30:30"
"2020-05-29 02:05:30",53850,18.43,100,987.7518,0.001,0,"2020-05-29 02:00:30"
"2020-05-29 02:35:30",53851,18.61,100,987.7485,0.001,0,"2020-05-29 02:30:30"
"2020-05-29 03:05:30",53852,18.25,100,987.8725,0,0,"2020-05-29 03:00:30"
"2020-05-29 03:35:30",53853,18.07,100,987.7118,0,0,"2020-05-29 03:30:30"
"2020-05-29 04:05:30",53854,18.79,100,987.4703,0,0,"2020-05-29 04:00:30"
"2020-05-29 04:35:30",53855,19.19,100,987.3188,0,0,"2020-05-29 04:30:30"
"2020-05-29 05:05:30",53856,18.29,100,987.2641,0.079,0,"2020-05-29 05:00:30"
"2020-05-29 05:35:30",53857,17.65,100,987.4763,2.151,0,"2020-05-29 05:30:30"
"2020-05-29 06:05:30",53858,18.48,100,987.7118,37.8,0,"2020-05-29 06:00:30"
"2020-05-29 06:35:30",53859,19.14,97.3,987.6197,100.9,0,"2020-05-29 06:30:30"
"2020-05-29 07:05:30",53860,20.29,97.1,987.637,138.3,0,"2020-05-29 07:00:30"
"2020-05-29 07:35:30",53861,20.72,92.7,987.794,170,0,"2020-05-29 07:30:30"
"2020-05-29 08:05:30",53862,20.52,92.8,987.6782,159.1,0,"2020-05-29 08:00:30"
"2020-05-29 08:35:30",53863,20.19,92.7,987.7269,139.7,0,"2020-05-29 08:30:30"
"2020-05-29 09:05:30",53864,20.37,91.9,987.4879,129.7,0,"2020-05-29 09:00:30"
"2020-05-29 09:35:30",53865,21.12,89.8,987.2638,322.4,0,"2020-05-29 09:30:30"
"2020-05-29 10:05:30",53866,21.41,85.6,987.11,247.8,0,"2020-05-29 10:00:30"
"2020-05-29 10:35:30",53867,22.33,82.9,986.802,230.1,0,"2020-05-29 10:30:30"
"2020-05-29 11:05:30",53868,22.75,79,986.5623,369.5,0,"2020-05-29 11:00:30"
"2020-05-29 11:35:30",53869,24.68,70.05,986.3605,840,0,"2020-05-29 11:30:30"
"2020-05-29 12:05:30",53870,24.58,68.27,985.6283,864,0,"2020-05-29 12:00:30"
"2020-05-29 12:35:30",53871,25.03,63.76,984.8246,885,0,"2020-05-29 12:30:30"
"2020-05-29 13:05:30",53872,24.87,62.43,984.1869,731.7,0,"2020-05-29 13:00:30"
"2020-05-29 13:35:30",53873,25.59,58.59,983.7158,770.9,0,"2020-05-29 13:30:30"
"2020-05-29 14:05:30",53874,26.55,52.84,983.5189,900,0,"2020-05-29 14:00:30"
"2020-05-29 14:35:30",53875,26.06,55.53,983.0301,467.7,0,"2020-05-29 14:30:30"
"2020-05-29 15:05:30",53876,22.99,67.02,982.6453,694.4,0,"2020-05-29 15:00:30"
"2020-05-29 15:35:30",53877,24.29,62.42,982.2665,217.3,0,"2020-05-29 15:30:30"
"2020-05-29 16:05:30",53878,20,91,983.4372,68.08,0,"2020-05-29 16:00:30"
"2020-05-29 16:35:30",53879,18.97,94.7,983.0757,161.8,0,"2020-05-29 16:30:30"
"2020-05-29 17:05:30",53880,20.83,89.3,982.6662,227.9,0,"2020-05-29 17:00:30"
"2020-05-29 17:35:30",53881,18.79,96.3,982.5961,177.7,0,"2020-05-29 17:30:30"
"2020-05-29 18:05:30",53882,18.35,100,983.2534,362.1,0,"2020-05-29 18:00:30"
"2020-05-29 18:35:30",53883,18.96,100,982.9797,138.2,0,"2020-05-29 18:30:30"
"2020-05-29 19:05:30",53884,19.71,99.1,983.8939,19.15,0,"2020-05-29 19:00:30"
"2020-05-29 19:35:30",53885,20.33,77.97,984.5859,26.16,0,"2020-05-29 19:30:30"
"2020-05-29 20:05:30",53886,19.41,81.3,984.2579,14.16,0,"2020-05-29 20:00:30"
"2020-05-29 20:35:30",53887,18.51,87.4,983.8649,7.998,0,"2020-05-29 20:30:30"
"2020-05-29 21:05:30",53888,16.99,100,983.924,0.246,0,"2020-05-29 21:00:30"
"2020-05-29 21:35:30",53889,16.89,100,984.029,0,0,"2020-05-29 21:30:30"
"2020-05-29 22:05:30",53890,18.7,83.5,984.8401,0.001,0,"2020-05-29 22:00:30"
"2020-05-29 22:35:30",53891,18.58,83.6,985.0284,0,0,"2020-05-29 22:30:30"
"2020-05-29 23:05:30",53892,18.08,86.4,984.9294,0,0,"2020-05-29 23:00:30"
"2020-05-29 23:35:30",53893,18.61,83,985.1909,0.002,0,"2020-05-29 23:30:30"
"2020-05-30 00:05:30",53894,19.04,78.23,985.6115,0,0,"2020-05-30 00:00:30"
"2020-05-30 00:35:30",53895,15.96,89.1,986.5247,0,0,"2020-05-30 00:30:30"
"2020-05-30 01:05:30",53896,15.88,91.1,986.5658,0,0,"2020-05-30 01:00:30"
"2020-05-30 01:35:30",53897,15.96,84.4,986.4771,0.001,0,"2020-05-30 01:30:30"
"2020-05-30 02:05:30",53898,15.74,83.2,987.0307,0.001,0,"2020-05-30 02:00:30"
"2020-05-30 02:35:30",53899,15.51,84.1,987.4227,0,0,"2020-05-30 02:30:30"
"2020-05-30 03:05:30",53900,15.46,82.7,987.5732,0,0,"2020-05-30 03:00:30"
"2020-05-30 03:35:30",53901,15.36,83.1,987.5896,0,0,"2020-05-30 03:30:30"
"2020-05-30 04:05:30",53902,15.1,85,987.8842,0.001,0,"2020-05-30 04:00:30"
"2020-05-30 04:35:30",53903,14.89,85.6,987.9391,0,0,"2020-05-30 04:30:30"
"2020-05-30 05:05:30",53904,14.7,85.3,988.0384,0.001,0,"2020-05-30 05:00:30"
"2020-05-30 05:35:30",53905,14.59,85.6,988.3873,1.322,0,"2020-05-30 05:30:30"
"2020-05-30 06:05:30",53906,14.39,87.2,988.7882,8.12,0,"2020-05-30 06:00:30"
"2020-05-30 06:35:30",53907,14.25,85.8,989.1068,33.67,0,"2020-05-30 06:30:30"
"2020-05-30 07:05:30",53908,14.15,87.3,989.2965,42.1,0,"2020-05-30 07:00:30"
"2020-05-30 07:35:30",53909,14.1,85.7,989.4576,99.7,0,"2020-05-30 07:30:30"
"2020-05-30 08:05:30",53910,14.28,83.5,989.4153,224.7,0,"2020-05-30 08:00:30"
"2020-05-30 08:35:30",53911,14.64,78.5,989.5421,344.4,0,"2020-05-30 08:30:30"
"2020-05-30 09:05:30",53912,14.94,75.28,989.7549,633.3,0,"2020-05-30 09:00:30"
"2020-05-30 09:35:30",53913,15.55,72.96,989.7568,644.6,0,"2020-05-30 09:30:30"
"2020-05-30 10:05:30",53914,15.77,71.8,989.4384,630.1,0,"2020-05-30 10:00:30"
"2020-05-30 10:35:30",53915,16.2,67.47,989.2245,810,0,"2020-05-30 10:30:30"
"2020-05-30 11:05:30",53916,16.64,69.15,988.9227,809,0,"2020-05-30 11:00:30"
"2020-05-30 11:35:30",53917,17.23,65.45,988.3638,870,0,"2020-05-30 11:30:30"
"2020-05-30 12:05:30",53918,17.54,64.94,988.1219,679.7,0,"2020-05-30 12:00:30"
"2020-05-30 12:35:30",53919,18.48,59.13,987.8824,466,0,"2020-05-30 12:30:30"
"2020-05-30 13:05:30",53920,18.13,65.65,987.5419,223.1,0,"2020-05-30 13:00:30"
"2020-05-30 13:35:30",53921,18.44,61.84,986.9944,910,0,"2020-05-30 13:30:30"
"2020-05-30 14:05:30",53922,19.48,59.27,986.2377,916,0,"2020-05-30 14:00:30"
"2020-05-30 14:35:30",53923,19.55,59.8,985.8454,217.2,0,"2020-05-30 14:30:30"
"2020-05-30 15:05:30",53924,18,74.73,986.8722,217.3,0,"2020-05-30 15:00:30"
"2020-05-30 15:35:30",53925,16.65,86.3,986.8233,139.3,0,"2020-05-30 15:30:30"
"2020-05-30 16:05:30",53926,17.5,80.7,986.9396,309.9,0,"2020-05-30 16:00:30"
"2020-05-30 16:35:30",53927,17.52,84.8,986.9821,158.4,0,"2020-05-30 16:30:30"
"2020-05-30 17:05:30",53928,17.93,78.35,987.4588,282.2,0,"2020-05-30 17:00:30"
"2020-05-30 17:35:30",53929,17.49,68.93,987.9624,218.4,0,"2020-05-30 17:30:30"
"2020-05-30 18:05:30",53930,16.41,76.54,988.2731,127.8,0,"2020-05-30 18:00:30"
"2020-05-30 18:35:30",53931,16.06,77.57,988.5322,27.17,0,"2020-05-30 18:30:30"
"2020-05-30 19:05:30",53932,16.33,76.13,988.8691,45.64,0,"2020-05-30 19:00:30"
"2020-05-30 19:35:30",53933,15.35,76.12,989.4955,12.01,0,"2020-05-30 19:30:30"
"2020-05-30 20:05:30",53934,14.85,71.89,990.2602,7.657,0,"2020-05-30 20:00:30"
"2020-05-30 20:35:30",53935,14.16,69.07,990.7447,5.616,0,"2020-05-30 20:30:30"
"2020-05-30 21:05:30",53936,13.8,68.54,991.0726,0.213,0,"2020-05-30 21:00:30"
"2020-05-30 21:35:30",53937,13.67,68.33,991.5602,0,0,"2020-05-30 21:30:30"
"2020-05-30 22:05:30",53938,13.48,68.26,992.1363,0,0,"2020-05-30 22:00:30"
"2020-05-30 22:35:30",53939,13.2,68.19,992.5209,0,0,"2020-05-30 22:30:30"
"2020-05-30 23:05:30",53940,12.77,67.79,992.6355,0,0,"2020-05-30 23:00:30"
"2020-05-30 23:35:30",53941,12.31,67.16,992.6779,0,0,"2020-05-30 23:30:30"
"2020-05-31 00:05:30",53942,12.02,67.56,992.9019,0,0,"2020-05-31 00:00:30"
"2020-05-31 00:35:30",53943,11.48,70.41,992.9109,0,0,"2020-05-31 00:30:30"
"2020-05-31 01:05:30",53944,11.07,72.95,992.9387,0,0,"2020-05-31 01:00:30"
"2020-05-31 01:35:30",53945,10.48,75.84,992.996,0,0,"2020-05-31 01:30:30"
"2020-05-31 02:05:30",53946,10.32,81.1,992.9797,0,0,"2020-05-31 02:00:30"
"2020-05-31 02:35:30",53947,9.73,83.2,993.1907,0,0,"2020-05-31 02:30:30"
"2020-05-31 03:05:30",53948,9.13,82.8,993.2081,0,0,"2020-05-31 03:00:30"
"2020-05-31 03:35:30",53949,8.76,84.7,993.3467,0,0,"2020-05-31 03:30:30"
"2020-05-31 04:05:30",53950,8.36,85.8,993.3818,0,0,"2020-05-31 04:00:30"
"2020-05-31 04:35:30",53951,8.27,85.8,993.5718,0,0,"2020-05-31 04:30:30"
"2020-05-31 05:05:30",53952,7.869,86,993.7133,0.214,0,"2020-05-31 05:00:30"
"2020-05-31 05:35:30",53953,7.678,90.6,993.9094,5.799,0,"2020-05-31 05:30:30"
"2020-05-31 06:05:30",53954,7.609,89.1,994.274,44.63,0,"2020-05-31 06:00:30"
"2020-05-31 06:35:30",53955,7.869,87.6,994.5465,137.3,0,"2020-05-31 06:30:30"
"2020-05-31 07:05:30",53956,7.87,86.9,994.9442,87.9,0,"2020-05-31 07:00:30"
"2020-05-31 07:35:30",53957,8.28,84,995.2416,341,0,"2020-05-31 07:30:30"
"2020-05-31 08:05:30",53958,8.74,80.2,995.5052,314.6,0,"2020-05-31 08:00:30"
"2020-05-31 08:35:30",53959,8.97,75.78,995.6755,316.7,0,"2020-05-31 08:30:30"
"2020-05-31 09:05:30",53960,9.48,72.69,995.7997,559.4,0,"2020-05-31 09:00:30"
"2020-05-31 09:35:30",53961,9.95,70.92,995.9997,753.1,0,"2020-05-31 09:30:30"
"2020-05-31 10:05:30",53962,10.27,63.56,996.1908,795.9,0,"2020-05-31 10:00:30"
"2020-05-31 10:35:30",53963,10.33,65.81,996.1588,381.7,0,"2020-05-31 10:30:30"
"2020-05-31 11:05:30",53964,10.49,65.78,996.4034,431.6,0,"2020-05-31 11:00:30"
"2020-05-31 11:35:30",53965,10.69,66.06,996.519,336.3,0,"2020-05-31 11:30:30"
"2020-05-31 12:05:30",53966,10.63,64.43,996.4894,632.8,0,"2020-05-31 12:00:30"
"2020-05-31 12:35:30",53967,10.71,57.91,996.4156,1021,0,"2020-05-31 12:30:30"
"2020-05-31 13:05:30",53968,11.22,56.37,996.1912,770.3,0,"2020-05-31 13:00:30"
"2020-05-31 13:35:30",53969,11.42,52.56,996.1275,471.6,0,"2020-05-31 13:30:30"
"2020-05-31 14:05:30",53970,11.81,48.91,996.1613,805,0,"2020-05-31 14:00:30"
"2020-05-31 14:35:30",53971,11.98,50.18,996.4078,409,0,"2020-05-31 14:30:30"
"2020-05-31 15:05:30",53972,12.08,47.71,996.5632,452.9,0,"2020-05-31 15:00:30"
"2020-05-31 15:35:30",53973,12.31,49.13,996.4818,472.1,0,"2020-05-31 15:30:30"
"2020-05-31 16:05:30",53974,12.35,47.59,996.3932,603.9,0,"2020-05-31 16:00:30"
"2020-05-31 16:35:30",53975,12.5,46.2,996.2885,716.4,0,"2020-05-31 16:30:30"
"2020-05-31 17:05:30",53976,12.84,44.5,996.355,467.5,0,"2020-05-31 17:00:30"
"2020-05-31 17:35:30",53977,12.73,41.49,996.4233,538.9,0,"2020-05-31 17:30:30"
"2020-05-31 18:05:30",53978,12.59,43,996.4194,211.1,0,"2020-05-31 18:00:30"
"2020-05-31 18:35:30",53979,12.75,44.93,996.2755,337,0,"2020-05-31 18:30:30"
"2020-05-31 19:05:30",53980,12.86,44.17,996.3364,236.8,0,"2020-05-31 19:00:30"
"2020-05-31 19:35:30",53981,12.63,46.08,996.4971,39.9,0,"2020-05-31 19:30:30"
"2020-05-31 20:05:30",53982,12.17,47.65,996.5767,23.17,0,"2020-05-31 20:00:30"
"2020-05-31 20:35:30",53983,12.11,46.78,996.6557,3.546,0,"2020-05-31 20:30:30"
"2020-05-31 21:05:30",53984,12.04,47.09,996.8178,0.191,0,"2020-05-31 21:00:30"
"2020-05-31 21:35:30",53985,11.97,47.69,997.0444,0,0,"2020-05-31 21:30:30"
"2020-05-31 22:05:30",53986,11.84,49.43,997.2866,0,0,"2020-05-31 22:00:30"
"2020-05-31 22:35:30",53987,11.54,50.13,997.5433,0,0,"2020-05-31 22:30:30"
"2020-05-31 23:05:30",53988,11.43,50.98,997.4932,0,0,"2020-05-31 23:00:30"
"2020-05-31 23:35:30",53989,10.93,52.74,997.6811,0,0,"2020-05-31 23:30:30"
"2020-06-01 00:05:30",53990,10.63,54.52,997.7987,0,0,"2020-06-01 00:00:30"
"2020-06-01 00:35:30",53991,10.26,57.26,997.6773,0,0,"2020-06-01 00:30:30"
"2020-06-01 01:05:30",53992,9.93,59.24,997.549,0,0,"2020-06-01 01:00:30"
"2020-06-01 01:35:30",53993,9.9,58.88,997.2706,0,0,"2020-06-01 01:30:30"
"2020-06-01 02:05:30",53994,9.47,62.67,997.4227,0,0,"2020-06-01 02:00:30"
"2020-06-01 02:35:30",53995,9.05,72.19,997.4371,0,0,"2020-06-01 02:30:30"
"2020-06-01 03:05:30",53996,9.2,70.48,997.1876,0,0,"2020-06-01 03:00:30"
"2020-06-01 03:35:30",53997,9.23,74.4,997.1708,0,0,"2020-06-01 03:30:30"
"2020-06-01 04:05:30",53998,8.75,80.2,997.0223,0,0,"2020-06-01 04:00:30"
"2020-06-01 04:35:30",53999,8.46,75.07,997.044,0,0,"2020-06-01 04:30:30"
"2020-06-01 05:05:30",54000,8.4,84,997.3409,0.111,0,"2020-06-01 05:00:30"
"2020-06-01 05:35:30",54001,8.21,85.8,997.5251,4.032,0,"2020-06-01 05:30:30"
"2020-06-01 06:05:30",54002,8.43,83.4,997.8297,49.54,0,"2020-06-01 06:00:30"
"2020-06-01 06:35:30",54003,8.59,84.4,997.9391,93.3,0,"2020-06-01 06:30:30"
"2020-06-01 07:05:30",54004,9.23,80.2,998.004,181.1,0,"2020-06-01 07:00:30"
"2020-06-01 07:35:30",54005,9.53,79.8,998.0099,226.2,0,"2020-06-01 07:30:30"
"2020-06-01 08:05:30",54006,10.27,73.01,998.2933,279.7,0,"2020-06-01 08:00:30"
"2020-06-01 08:35:30",54007,10.83,69.99,998.1712,285,0,"2020-06-01 08:30:30"
"2020-06-01 09:05:30",54008,11.62,66.33,997.8615,429.2,0,"2020-06-01 09:00:30"
"2020-06-01 09:35:30",54009,11.82,66.52,997.6814,651.4,0,"2020-06-01 09:30:30"
"2020-06-01 10:05:30",54010,12.44,63.73,997.3665,610.5,0,"2020-06-01 10:00:30"
"2020-06-01 10:35:30",54011,13.28,61.07,996.9329,538.3,0,"2020-06-01 10:30:30"
"2020-06-01 11:05:30",54012,13.95,53.19,996.7742,606.8,0,"2020-06-01 11:00:30"
"2020-06-01 11:35:30",54013,14.35,51.29,996.7507,702.4,0,"2020-06-01 11:30:30"
"2020-06-01 12:05:30",54014,14.65,51.63,996.7778,501.9,0,"2020-06-01 12:00:30"
"2020-06-01 12:35:30",54015,15.25,43.47,996.4741,945,0,"2020-06-01 12:30:30"
"2020-06-01 13:05:30",54016,15.39,42.9,996.0298,856,0,"2020-06-01 13:00:30"
"2020-06-01 13:35:30",54017,15.99,37.55,995.8907,951,0,"2020-06-01 13:30:30"
"2020-06-01 14:05:30",54018,16.43,36.21,995.697,502.2,0,"2020-06-01 14:00:30"
"2020-06-01 14:35:30",54019,16.31,38.88,995.2396,495.5,0,"2020-06-01 14:30:30"
"2020-06-01 15:05:30",54020,16.87,35.49,994.7832,577.3,0,"2020-06-01 15:00:30"
"2020-06-01 15:35:30",54021,17.39,34.07,994.255,793.1,0,"2020-06-01 15:30:30"
"2020-06-01 16:05:30",54022,17.97,33.25,993.7961,515,0,"2020-06-01 16:00:30"
"2020-06-01 16:35:30",54023,18.57,33.82,993.4828,546.1,0,"2020-06-01 16:30:30"
"2020-06-01 17:05:30",54024,18.77,35.8,993.324,537.4,0,"2020-06-01 17:00:30"
"2020-06-01 17:35:30",54025,18.88,34.89,993.1564,158.5,0,"2020-06-01 17:30:30"
"2020-06-01 18:05:30",54026,19.31,30.87,992.847,420.1,0,"2020-06-01 18:00:30"
"2020-06-01 18:35:30",54027,19.62,31.6,992.7852,369.3,0,"2020-06-01 18:30:30"
"2020-06-01 19:05:30",54028,19.7,31.9,992.5113,217.6,0,"2020-06-01 19:00:30"
"2020-06-01 19:35:30",54029,19.25,34.7,992.6226,173.8,0,"2020-06-01 19:30:30"
"2020-06-01 20:05:30",54030,18.6,36.55,992.8414,18.05,0,"2020-06-01 20:00:30"
"2020-06-01 20:35:30",54031,18.03,38.01,992.6924,5.143,0,"2020-06-01 20:30:30"
"2020-06-01 21:05:30",54032,16.85,46.9,992.6471,0.243,0,"2020-06-01 21:00:30"
"2020-06-01 21:35:30",54033,17.42,40.21,992.8356,0,0,"2020-06-01 21:30:30"
"2020-06-01 22:05:30",54034,16.78,48.41,993.097,0,0,"2020-06-01 22:00:30"
"2020-06-01 22:35:30",54035,15.84,54.98,993.0815,0,0,"2020-06-01 22:30:30"
"2020-06-01 23:05:30",54036,14.74,63.71,993.1262,0,0,"2020-06-01 23:00:30"
"2020-06-01 23:35:30",54037,14.44,66.65,993.2112,0.001,0,"2020-06-01 23:30:30"
"2020-06-02 00:05:30",54038,13.95,72.9,992.9286,0,0,"2020-06-02 00:00:30"
"2020-06-02 00:35:30",54039,13.46,72.55,992.6037,0,0,"2020-06-02 00:30:30"
"2020-06-02 01:05:30",54040,13.42,76.64,992.5089,0,0,"2020-06-02 01:00:30"
"2020-06-02 01:35:30",54041,13.26,76.62,992.451,0,0,"2020-06-02 01:30:30"
"2020-06-02 02:05:30",54042,13.07,80.2,992.2598,0,0,"2020-06-02 02:00:30"
"2020-06-02 02:35:30",54043,13.64,70.8,992.191,0,0,"2020-06-02 02:30:30"
"2020-06-02 03:05:30",54044,13.18,76.57,991.8295,0,0,"2020-06-02 03:00:30"
